Model: YOLOv8m
Path: PAH2_C2_P5_V1_HB_3
Video: ../../../Gun_Action_Recognition_Dataset/Handgun/PAH2_C2_P5_V1_HB_3/video.mp4
Frame: 46, Class: Handgun, Confidence: 0.35
Frame: 167, Class: Machine_Gun, Confidence: 0.83
Frame: 168, Class: Machine_Gun, Confidence: 0.82
Frame: 169, Class: Machine_Gun, Confidence: 0.83
Frame: 170, Class: Machine_Gun, Confidence: 0.83
Frame: 171, Class: Machine_Gun, Confidence: 0.82
Frame: 172, Class: Machine_Gun, Confidence: 0.84
Frame: 173, Class: Machine_Gun, Confidence: 0.83
Frame: 174, Class: Machine_Gun, Confidence: 0.83
Frame: 175, Class: Machine_Gun, Confidence: 0.83
Frame: 176, Class: Machine_Gun, Confidence: 0.84
Frame: 177, Class: Machine_Gun, Confidence: 0.84
Frame: 178, Class: Machine_Gun, Confidence: 0.83
Frame: 179, Class: Machine_Gun, Confidence: 0.84
Frame: 180, Class: Machine_Gun, Confidence: 0.83
Frame: 181, Class: Machine_Gun, Confidence: 0.83
Frame: 182, Class: Machine_Gun, Confidence: 0.83
Frame: 183, Class: Machine_Gun, Confidence: 0.84
Frame: 184, Class: Machine_Gun, Confidence: 0.84
Frame: 185, Class: Machine_Gun, Confidence: 0.83
Frame: 186, Class: Machine_Gun, Confidence: 0.85
Frame: 187, Class: Machine_Gun, Confidence: 0.85
Frame: 188, Class: Machine_Gun, Confidence: 0.85
Frame: 189, Class: Machine_Gun, Confidence: 0.85
Frame: 190, Class: Machine_Gun, Confidence: 0.85
Frame: 191, Class: Machine_Gun, Confidence: 0.85
Frame: 192, Class: Machine_Gun, Confidence: 0.85
Frame: 193, Class: Machine_Gun, Confidence: 0.85
Frame: 194, Class: Machine_Gun, Confidence: 0.85
Frame: 195, Class: Machine_Gun, Confidence: 0.85
Frame: 196, Class: Machine_Gun, Confidence: 0.85
Frame: 197, Class: Machine_Gun, Confidence: 0.85
Frame: 198, Class: Machine_Gun, Confidence: 0.86
Frame: 199, Class: Machine_Gun, Confidence: 0.86
Frame: 200, Class: Machine_Gun, Confidence: 0.87
Frame: 201, Class: Machine_Gun, Confidence: 0.86
Frame: 202, Class: Machine_Gun, Confidence: 0.86
Frame: 203, Class: Machine_Gun, Confidence: 0.85
Frame: 204, Class: Machine_Gun, Confidence: 0.86
Frame: 205, Class: Machine_Gun, Confidence: 0.86
Frame: 206, Class: Machine_Gun, Confidence: 0.86
Frame: 207, Class: Machine_Gun, Confidence: 0.86
Frame: 208, Class: Machine_Gun, Confidence: 0.87
Frame: 209, Class: Machine_Gun, Confidence: 0.86
Frame: 210, Class: Machine_Gun, Confidence: 0.87
Frame: 211, Class: Machine_Gun, Confidence: 0.86
Frame: 212, Class: Machine_Gun, Confidence: 0.85
Frame: 213, Class: Machine_Gun, Confidence: 0.85
Frame: 214, Class: Machine_Gun, Confidence: 0.84
Frame: 215, Class: Machine_Gun, Confidence: 0.83
Frame: 216, Class: Machine_Gun, Confidence: 0.83
Frame: 217, Class: Machine_Gun, Confidence: 0.81
Frame: 218, Class: Machine_Gun, Confidence: 0.79
Frame: 219, Class: Machine_Gun, Confidence: 0.75
Frame: 220, Class: Machine_Gun, Confidence: 0.33
Frame: 226, Class: Machine_Gun, Confidence: 0.29
Frame: 227, Class: Machine_Gun, Confidence: 0.25
Total detected frames: 157
Class 'Machine_Gun' detected frames: 157

Path: N12_C2_P5_V2_HB_3
Video: ../../../Gun_Action_Recognition_Dataset/No_Gun/N12_C2_P5_V2_HB_3/video.mp4
Total detected frames: 0

